"id","pubyear","title"
"WOS:000352079100016","2013","Cloud and Computer Mediated Collaboration in the Early Architectural Design Stages A study of early design stage collaboration related to BIM and the Cloud"
"WOS:000336106800339","2013","Quality and Maturity of BIM Implementation in the AECO Industry"
"WOS:000339411600386","2013","Construction Information Management Based on BIM Technology"
"WOS:000339624903325","2013","IMPACT OF EGFR T790M MUTATIONS AND BIM MRNA EXPRESSION ON PROGRESSION-FREE SURVIVAL (PFS) AND OVERALL SURVIVAL (OS) IN PATIENTS WITH EGFR-MUTANT NON-SMALL-CELL LUNG CANCER (NSCLC) TREATED WITH ERLOTINIB OR CHEMOTHERAPY IN THE RANDOMIZED PHASE III EURTAC TRIAL"
"WOS:000350208600259","2013","Combining shape grammars and BIM in the rehabilitation design process of the bourgeois house of Oporto: the research progress"
"WOS:000325742500014","2013","An integrated approach to BIM competency assessment, acquisition and application"
"WOS:000346374300097","2013","Multidisciplinary team activity using BIM and interoperability. A PhD course experience at Politecnico di Torino."
"WOS:000326279900076","2013","Beyond BIM - A Classroom Approach To Virtual Design Education"
"WOS:000375256304001","2013","Strategy to incorporate BIM curriculum in Planning and Scheduling classes"
"WOS:000327937000012","2013","Study on BIM Technology Teaching Under The Background of Three-dimensional Design"
"WOS:000317595800007","2013","EGFR-TKI Resistance Due to BIM Polymorphism Can Be Circumvented in Combination with HDAC Inhibition"
"WOS:000316795100005","2013","PUMA and BIM Are Required for Oncogene Inactivation-Induced Apoptosis"
"WOS:000329679801137","2013","Construction Project Cost Management Based on BIM Technology"
"WOS:000351496100003","2013","A THOUSAND BIM A rapid value-simulation approach to developing a BIM tool for supporting collaboration during schematic design"
"WOS:000360584300005","2013","ASSESSMENT OF INFORMATION MATURITY DURING DESIGN, OPERATION AND MAINTENANCE STAGES WITHIN BIM USE ENVIRONMENT"
"WOS:000326982300086","2013","Facilitating Meaningful Collaboration in Architectural Design through the adoption of BIM (Building Information Modelling)"
"WOS:000375255607028","2013","Energy modeling/Simulation Using the BIM technology in the Curriculum of Architectural and Construction Engineering and Management"
"WOS:000315933100022","2013","Automatic thermographic and RGB texture of as-built BIM for energy rehabilitation purposes"
"WOS:000335419600599","2013","R497K of EGFR and BIM deletion polymorphisms as predictive biomarkers to EGFR TKIs in NSCLCs harboring wild-type EGFR."
"WOS:000339624901195","2013","THE PREDICTIVE ROLE OF COMMON BIM DELETION POLYMORPHISM AND BIM EXPRESSION ON THE EGFR-TKI THERAPY IN NEVER-SMOKING LUNG ADENOCARCINOMA"
"WOS:000339411600238","2013","A New Design Concept by Using BIM for Reforming an Energy-saving Campus Building"
"WOS:000327809000010","2013","The Germline BIM Deletion Polymorphism Is Not Associated with the Treatment Efficacy of Sorafenib in Patients with Advanced Hepatocellular Carcinoma"
"WOS:000312233700002","2013","LicA: A BIM based automated code-checking application for water distribution systems"
"WOS:000339411600387","2013","Informationize of College Infrastructure Project Management Base on BIM Technology"
"WOS:000314446100016","2013","Protein kinase C inhibitor BIM suspended TRPV1 effect on mu-opioid receptor"
"WOS:000315879400004","2013","Gefitinib-Resistance Is Related to BIM Expression in Non-Small Cell Lung Cancer Cell Lines"
"WOS:000315397900087","2013","Downregulation of miR-17 similar to 92 Expression Increase Paclitaxel Sensitivity in Human Ovarian Carcinoma SKOV3-TR30 Cells via BIM Instead of PTEN"
"WOS:000316042300001","2013","HEROIN ACTIVATES BIM VIA C-JUN N-TERMINAL KINASE/C-JUN PATHWAY TO MEDIATE NEURONAL APOPTOSIS"
"WOS:000358415700006","2013","INTEGRATING AND MANAGING BIM IN GIS, SOFTWARE REVIEW"
"WOS:000328272900009","2013","Isolation and structural identification of glycopolymers of Bifidobacterium bifidum BIM B-733D as putative players in pathogenesis of autoimmune thyroid diseases"
"WOS:000339411600364","2013","Application of BIM in Construction and Analysis of Obstacles"
"WOS:000329441900017","2013","ADOPTION PROCESSES FOR EDM, EDI AND BIM TECHNOLOGIES IN THE CONSTRUCTION INDUSTRY"
"WOS:000329679801238","2013","Study on Process Optimization of Design Phase Based on BIM in China"
"WOS:000329679801271","2013","Research on the Application of BIM in EPC Delivery Model"
"WOS:000353694700054","2013","Semantic Oriented Data Structuration for MABS Application to BIM Short Paper"
"WOS:000318204000010","2013","Best in BIM: The AIA TAP BIM Awards"
"WOS:000329679801199","2013","THE Exploration of BIM Technology Application in The Building Fire Emergency Plan"
"WOS:000318184700009","2013","A GOVERNANCE APPROACH FOR BIM MANAGEMENT ACROSS LIFECYCLE AND SUPPLY CHAINS USING MIXED-MODES OF INFORMATION DELIVERY"
"WOS:000329679800030","2013","The Application of BIM in Architecture Design -Taking ""Step Vision"" of Contest Works for Example"
"WOS:000339411600018","2013","Some Issues of BIM Application in Landscape Architecture"
"WOS:000330191200006","2013","BID Preferentially Activates BAK while BIM Preferentially Activates BAX, Affecting Chemotherapy Response"
"WOS:000319040400004","2013","Structures of cell-wall phosphate-containing glycopolymers of Bifidobacterium longum BIM B-476-D"
"WOS:000217423000011","2013","Analysis of BIM application relationship with integration degree of construction environment"
"WOS:000340643600049","2013","Building Your Own Urban Tool Kit Utilizing parametric BIM components as smart early design tools for large-scale urban planning"
"WOS:000329679801211","2013","Discussing the Influence of BIM for the Construction Project Cost"
"WOS:000331220602252","2013","The BIM deletion polymorphism not associated with treatment efficacy of sorafenib for advanced hepatocellular carcinoma"
"WOS:000331139000136","2013","THE ROLE OF ENDOPLASMIC RETICULUM STRESS IN THE INJURY INDUCED BY BIM OF HYPOXIC CARDIOMYOCYTES"
"WOS:000324041600009","2013","The bHLH proteins BEE and BIM positively modulate the shade avoidance syndrome in Arabidopsis seedlings"
"WOS:000339411600027","2013","The Technique of Computer Simulation Aided Architecture Design in The BIM Environment"
"WOS:000375255605035","2013","Integrating Industry BIM Practices into University Curriculum"
"WOS:000339624905108","2013","RESISTANCE TO BH3 MIMETIC S1 IN NON-SMALL CELL LUNG CANCER CELLS THAT PHOSPHORYLATE BIM THROUGH ERK1/2 AND LEAD TO ITS PROTEASOMAL DEGRADATION"
"WOS:000336106300320","2013","The BIM 'families' based Environmental Performance Design Research"
"WOS:000409595500009","2013","FORMATION OF MORAL AND ECOLOGICAL CULTURE OF THE STUDENTS BY MEANS OF LITERATURE (ON THE EXAMPLE OF THE STORY BY G. TROEPOLSKI ''WHITE BIM BLACK EAR'')"
"WOS:000319824100017","2013","BECN1 and BIM interactions with MCL-1 determine fludarabine resistance in leukemic B cells"
"WOS:000325824100012","2013","FTY720 induces apoptosis of chronic myelogenous leukemia cells via dual activation of BIM and BID and overcomes various types of resistance to tyrosine kinase inhibitors"
"WOS:000349167900018","2013","Secondary Developments Based on BIM Virtual Technology"
"WOS:000321554200006","2013","The roles of epigenetic modifications of proapoptotic BID and BIM genes in imatinib-resistant chronic myeloid leukemia cells"
"WOS:000320906300005","2013","Towards cloud Augmented Reality for construction application by BIM and SNS integration"
"WOS:000332232200001","2013","Enhancing Knowledge Sharing Management Using BIM Technology in Construction"
"WOS:000330320600015","2013","Potentials and Barriers for Implementing BIM in the German AEC Market Results of a current market analysis"
"WOS:000340643600047","2013","Challenges of Integrating BIM in Architectural Education"
"WOS:000340643600051","2013","Experiencing BIM Collaboration in Education"
"WOS:000331139000082","2013","INHIBITION OF AUTOPHAGY INDUCED BY HYPOXIA CONTRIBUTES TO APOPTOSIS VIA UPREGULATING OF BIM AND CASPASE-3 BY DOWNREGULATION OF HIF-1 IN CARDIAC MYOCYTES"
"WOS:000339624902096","2013","EGFR-TKI RESISTANCE DUE TO BIM POLYMORPHISM CAN BE CIRCUMVENTED IN COMBINATION WITH HDAC INHIBITION"
"WOS:000331272900123","2013","PIM-2 REGULATE THE EXPRESSION OF PRO-APOPTOSIS BIM IN CARDIOMYOCYTES WHEN INJURIED BY COLD STRESS"
"WOS:000329441900003","2013","COMBINED 3D BUILDING SURVEYING TECHNIQUES - TERRESTRIAL LASER SCANNING (TLS) AND TOTAL STATION SURVEYING FOR BIM DATA MANAGEMENT PURPOSES"
"WOS:000339463301308","2013","Chooseing suitable BIM software for engineering projects based on the fuzzy neural network evaluation model"
"WOS:000320567900064","2013","Construction of the Information Model of Ancient Architecture Components Based on BIM - A Case Study Of bracket sets"
"WOS:000375256303007","2013","From BIM to Collaboration: A Proposed Integrated Construction curriculum"
"WOS:000325742500024","2013","Generating construction schedules through automatic data extraction using open BIM (building information modeling) technology"
"WOS:000422009300008","2013","HYNEK BIM - A COLLECTION OF SACRED SONGS FROM VNOROVY"
"WOS:000345780300071","2013","Implementation of Prototype for Interoperability between BIM and GIS"
"WOS:000326602500006","2013","Dual inhibition of MEK1/2 and EGFR synergistically induces caspase-3-dependent apoptosis in EGFR inhibitor-resistant lung cancer cells via BIM upregulation"
"WOS:000351496100004","2013","PARAMETERIZE URBAN DESIGN CODES WITH BIM AND OBJECT-ORIENTED PROGRAMMING"
"WOS:000329679801209","2013","The Impact of BIM Application to the Project Organizational Process"
"WOS:000316550900008","2013","Generic Model for Measuring Benefits of BIM as a Learning Tool in Construction Tasks"
"WOS:000331385005289","2013","Multi-Agent Chemotherapy Overcomes Steroid Resistance Conferred by a BIM Deletion Polymorphism in Pediatric Acute Lymphoblastic Leukemia (ALL)"
"WOS:000371647300138","2013","AN ONTOLOGY DRIVEN BIM COMPONENTS REPOSITORY: A NEW WAY TO SHARE BIM COMPONENTS"
"WOS:000329080300431","2013","Exploration On The Application Of Practice Teaching Based On BIM In The Architecture Design"
"WOS:000344994000017","2014","miR-491-5p-induced apoptosis in ovarian carcinoma depends on the direct inhibition of both BCL-X-L and EGFR leading to BIM activation"
"WOS:000421403600030","2014","Integrated management of information inside maintenance processes. From the building registry to BIM systems"
"WOS:000348897704089","2014","Analysis on Application Prospect of BIM Technology in Granary Designing"
"WOS:000340405500002","2014","Developing critical success factors for the assessment of BIM technology adoption: part I. Methodology and survey"
"WOS:000348603600139","2014","What are the Resistances that Hamper the Application of BIM in China?"
"WOS:000380408400016","2014","Toward Automated Spatial Change Analysis of MEP Components using 3D Point Clouds and As-Designed BIM Models"
"WOS:000348897704097","2014","The integration of BIM and the reinforcement information expressions"
"WOS:000210032400002","2014","SEMI-AUTOMATIC GENERATION OF AS-BUILT BIM FACADE GEOMETRY FROM LASER AND IMAGE DATA"
"WOS:000337485500060","2014","Research on Comprehensive Budget Management of Construction Enterprises Supported by BIM Technology"
"WOS:000371314000004","2014","Integration of life cycle assessment in a BIM environment"
"WOS:000337900800093","2014","The disclosure of the BIM concept in civil engineering training"
"WOS:000361385100028","2014","From BIM to VR Integrating immersive visualizations in the current design process"
"WOS:000359377600211","2014","Decrease of peripheral leucocytes BIM protein expression in Crohn's disease"
"WOS:000338985700078","2014","MiR-494 is regulated by ERK1/2 and modulates TRAIL-induced apoptosis in non-small-cell lung cancer through BIM down-regulation (vol 109, pg 16570, 2012)"
"WOS:000345569100083","2014","The Study of the Development Path for BIM between Colleges and Enterprises"
"WOS:000351589700223","2014","A novel MYC directed apoptosis pathway controls NOXA and BIM transcription"
"WOS:000346482000007","2014","Protein kinase C delta protects against bile acid apoptosis by suppressing proapoptotic JNK and BIM pathways in human and rat hepatocytes"
"WOS:000215439600002","2014","Briefing: Towards exploring profession-specific BIM challenges in the UK"
"WOS:000347745800001","2014","Identifying and assessing critical risk factors for BIM projects: Empirical study"
"WOS:000345282400002","2014","Impacts of Isomorphic Pressures on BIM Adoption in Construction Projects"
"WOS:000215238600011","2014","Essential BIM Input Data Study for Housing Refurbishment: Homeowners' Preferences in the UK"
"WOS:000361385100047","2014","The Fusion of BIM and Quadruple Net Value Analysis for Real Estate Development Feasibility Assessment"
"WOS:000341368000001","2014","A Project-based Quantification of BIM Benefits"
"WOS:000342225000005","2014","Status of BIM Adoption and the BIM Experience of Cost Consultants in Australia"
"WOS:000337114400297","2014","Lean Cost Analysis Based on BIM Modeling for Construction Project"
"WOS:000214890600009","2014","Defining the sustainable building design process: methods for BIM execution planning in the UK"
"WOS:000339812700027","2014","Multi-Agent Chemotherapy Overcomes Glucocorticoid Resistance Conferred by a BIM Deletion Polymorphism in Pediatric Acute Lymphoblastic Leukemia"
"WOS:000331155802507","2014","Evaluation of BCL2 and BIM Expression and KRAS Mutations in Lung Adenocarcinoma"
"WOS:000340405500003","2014","Developing critical success factors for the assessment of BIM technology adoption: Part II. Analysis and results"
"WOS:000341370100001","2014","Using BIM to Improve the Design and Construction of Bridge Projects: A Case Study of a Long-span Steel-box Arch Bridge Project (Retracted article. See vol. 12, 96, 2015)"
"WOS:000363251200004","2014","Similar Concepts, Distinct Solutions, Common Problems: Learning from PLM and BIM Deployment"
"WOS:000339456100020","2014","Superimposed mineralization of the Tianbaoshan metallogenic region in Yanbian area (eastern BIM Province), northeastern China: Indicated by the isotopic dating"
"WOS:000329868200026","2014","BH3-Only Protein BIM Mediates Heat Shock-Induced Apoptosis"
"WOS:000335859300078","2014","Integration of Agents in the Construction of a Single-Family House Through use of BIM Technology"
"WOS:000210032400031","2014","A TECHNICAL REVIEW OF BIM BASED COST ESTIMATING IN UK QUANTITY SURVEYING PRACTICE, STANDARDS AND TOOLS"
"WOS:000210032400021","2014","INTEGRATION OF BIM AND GENERATIVE DESIGN TO EXPLOIT AEC CONCEPTUAL DESIGN INNOVATION"
"WOS:000353898900175","2014","Embedded LCA information in BIM models"
"WOS:000349910204173","2014","microRNA-148a is a prognostic oncomiR that targets MIG6 and BIM to regulate EGFR and apoptosis in glioblastoma"
"WOS:000339531800245","2014","Application of BIM technology in green building engineering construction"
"WOS:000398023100028","2014","Is BIM Adoption Advantageous for Construction Industry of Pakistan?"
"WOS:000380551400089","2014","CONVERTING DRAWINGS AND SPECIFICATIONS OF BUILDING STOCK TO BIM MODEL"
"WOS:000336112100006","2014","Productive modeling for development of as-built BIM of existing indoor structures"
"WOS:000358613200083","2014","Evaluation of pro-apoptotic BIM gene loss of function on lapatinib efficacy in patients with metastatic breast cancer (MBC) and in HER2-amplified cell lines"
"WOS:000333716100016","2014","Proteomic Identification of 14-3-3e as a Linker Protein between pERK1/2 Inhibition and BIM Upregulation in Human Osteosarcoma Cells"
"WOS:000342830300008","2014","Framework for Work-Space Planning Using Four-Dimensional BIM in Construction Projects"
"WOS:000349462200128","2014","The Application of BIM Technology and the Three-dimensional Architectural Design"
"WOS:000348117400014","2014","The Research of BIM Theory Applied in Decision Making of Commercial Building Green Retrofit"
"WOS:000344994000018","2014","Impact of conditional deletion of the pro-apoptotic BCL-2 family member BIM in mice"
"WOS:000396731100037","2014","Traditional Design versus BIM Based Design"
"WOS:000361385100046","2014","Applying BIM to Sustainable Performance Evaluation in Design Projects: An Educational Approach for Architecture Programmes"
"WOS:000348897500311","2014","The Application of BIM in the Restoration of Historical buildings"
"WOS:000349780600399","2014","VITAMIN D AGONISTS AND PROTEASOME INHIBITION UPREGULATE BIM PROTEIN IN ENDOTHELIAL CELLS"
"WOS:000336112100007","2014","A BIM centered indoor localization algorithm to support building fire emergency response operations"
"WOS:000334395100026","2014","Use of BIM in the Structural Design of Buildings"
"WOS:000346919804345","2014","BCL-2: BIM RATIOS IN HUMAN PERIPHERAL BLOOD MONONUCLEAR CELL SUBSETS MAY PREDICT SENSITIVITY TO BCL-2 INHIBITION"
"WOS:000341371000001","2014","Application of Cloud Storage on BIM Life-cycle Management"
"WOS:000349910201448","2014","NVP-BEZ235 enhances dexamethasone-induced BIM expression and apoptosis in models of T-ALL with PTEN dysfunction and increased PI3K/AKT activity"
"WOS:000210847100006","2014","Design for maintenance accessibility using BIM tools"
"WOS:000348897500315","2014","Application Exploration of BIM Technology in the Design of Civil Air Defense Projects"
"WOS:000389248204012","2014","LIFECYCLE EVALUATION OF BUILDING SUSTAINABILITY USING BIM AND RTLS"
"WOS:000361385100044","2014","The Truth Is In The Model Utilizing Model Checking to Rate Learning Success in BIM Software Courses"
"WOS:000218635200003","2014","Leveraging the relationship between BIM and asset management"
"WOS:000341783000008","2014","Repression of BIM mediates survival signaling by MYC and AKT in high-risk T-cell acute lymphoblastic leukemia"
"WOS:000349617700242","2014","Discussion of the BIM implementation mode in real estate development companies"
"WOS:000212820000004","2014","A THOUSAND BIM: A rapid value-simulation approach to developing a BIM tool for supporting collaboration during schematic design"
"WOS:000361385100040","2014","A Universal Format for Architectural Program of Requirement A prerequisite for adding architectural programming information to BIM data models"
"WOS:000371314000056","2014","The impact of BIM on risk management as an argument for its implementation in a construction company"
"WOS:000333900000033","2014","The Impact of EGFR T790M Mutations and BIM mRNA Expression on Outcome in Patients with EGFR-Mutant NSCLC Treated with Erlotinib or Chemotherapy in the Randomized Phase III EURTAC Trial"
"WOS:000337642400085","2014","Enhancing Interoperability of Construction Data for Managing Integrated Active BIM Features"
"WOS:000348603600141","2014","Research on the Development Barriers of BIM in China"
"WOS:000344647700025","2014","MYC and EGR1 synergize to trigger tumor cell death by controlling NOXA and BIM transcription upon treatment with the proteasome inhibitor bortezomib"
"WOS:000343296800004","2014","Pro-apoptotic BIM is an essential initiator of physiological endothelial cell death independent of regulation by FOXO3"
"WOS:000214203700008","2014","The Benefits of, and Barriers to, Implementation of 5D BIM for Quantity Surveying in New Zealand"
"WOS:000339463201353","2014","Application of BIM in Project Management"
"WOS:000365049600090","2014","APPLICATION OF BIM TECHNOLOGY ON INTELLIGENT DESIGN IN TRANSITION SECTION"
"WOS:000331502202507","2014","Evaluation of BCL2 and BIM Expression and KRAS Mutations in Lung Adenocarcinoma"
"WOS:000210032400018","2014","VIRTUAL REALITY-BASED CLOUD BIM PLATFORM FOR INTEGRATED AEC PROJECTS"
"WOS:000361385100045","2014","Thinking the BIM Way Early integration of Building Information Modelling in education"
"WOS:000363251200003","2014","Towards a BIM Approach for a High Performance Renovation of Apartment Buildings"
"WOS:000329832700010","2014","Workflow re-engineering of design-build projects using a BIM tool"
"WOS:000344311700011","2014","Corrib onshore gas pipeline, Ireland - using BIM on a large infrastructure project"
"WOS:000344002900005","2014","BIM Cloud Score: Benchmarking BIM Performance"
"WOS:000344321000005","2014","Analysis of BIM (BCL-2 like 11 gene) deletion polymorphism in Chinese non-small cell lung cancer patients"
"WOS:000347745800008","2014","Asynchronous online collaboration in BIM generation using hybrid client-server and P2P network"
"WOS:000333145300013","2014","Clinical Significance of BIM Deletion Polymorphism in Non-Small-Cell Lung Cancer with Epidermal Growth Factor Receptor Mutation"
"WOS:000214346900007","2014","Getting real about BIM Critical realist descriptions as an alternative to the naive framing and multiple fallacies of hype"
"WOS:000343194100007","2014","The BIM deletion polymorphism cannot account for intrinsic TKI resistance of Chinese individuals with chronic myeloid leukemia"
"WOS:000339444700023","2014","Implementation of BIM in the Danish Building Sector"
"WOS:000363251200008","2014","Fostering the Link from PLM to ERP via BIM The AEC Industry in Transition"
"WOS:000354774500048","2014","Experimental BIM Applications in Archaeology: A Work-Flow"
"WOS:000337114400292","2014","The Obstructions that hamper the use of BIM in China and its solutions"
"WOS:000339031501225","2014","Development of BIM Technology in Steel Structure Design Software"
"WOS:000351057000166","2014","Investigation and Application of BIM for Building Costs of Project Management"
"WOS:000343806604010","2014","Succeeding with Building Information Modeling: A Case Study of BIM Diffusion in a Healthcare Construction Project"
"WOS:000345314100020","2014","A Cooperative System of GIS and BIM for Traffic Planning: A High-Rise Building Case Study"
"WOS:000338974900169","2014","Applied Research of BIM Technology on Prestressed Steel Structures in Xuzhou Stadium"
"WOS:000346224500003","2014","Processing of Topological BIM Queries using Boundary Representation Based Methods"
"WOS:000329832900005","2014","Lessons learnt from customization of a BIM tool for a design-build company"
"WOS:000210032400016","2014","A REVIEW OF CLOUD-BASED BIM TECHNOLOGY IN THE CONSTRUCTION SECTOR"
"WOS:000352706200045","2014","Research on 3DGIS and BIM Integrated Application in Smart City Construction"
"WOS:000341639300045","2014","Evidence against upstream regulation of the unfolded protein response (UPR) by pro-apoptotic BIM and PUMA"
"WOS:000338814900010","2014","Beyond the BIM utopia: Approaches to the development and implementation of building information modeling"
"WOS:000348897600281","2014","The Analysis of Resistances that Hamper the Use of BIM in China"
"WOS:000346413500022","2014","Quantitative Measurement of BIM Protein in Lung Cancer"
"WOS:000361384700061","2014","B(H) IM - Built Heritage Information Modelling Extending BIM approach to historical and archaeological heritage representation"
"WOS:000359481600107","2014","BH3-Only Molecule BIM Mediates beta-Cell Death in IRS2 Deficiency"
"WOS:000347745800010","2014","CoSMoS: A BIM and wireless sensor based integrated solution for worker safety in confined spaces"
"WOS:000358613204135","2014","Effect of BIM and mTOR expression on clinical outcome to erlotinib in EGFR-mutant non-small cell lung cancer (NSCLC) patients (p)"
"WOS:000335309100088","2014","Identification of cis-Acting Elements and Splicing Factors Involved in the Regulation of BIM Pre-mRNA Splicing"
"WOS:000355260500177","2014","The Research and Application of BIM Technology inOverseas EPC Project"
"WOS:000343194100008","2014","The BIM deletion polymorphism cannot account for intrinsic TKI resistance of Chinese individuals with chronic myeloid leukemia Reply"
"WOS:000331491500010","2014","Diffusion of BIM & Confusion in Architecture Industry"
"WOS:000380551400033","2014","A SURVEY ON THE VISUAL COMMUNICATION SKILLS OF BIM TOOLS"
"WOS:000344430900007","2014","Merging BIM and GIS using ontologies application to urban facility management in ACTIVe3D"
"WOS:000366974900001","2015","Identification and functional analysis of the BIM interactome; new clues on its possible involvement in Epstein-Barr Virus-associated diseases"
"WOS:000380490000024","2015","A visual BIM query language"
"WOS:000360072500073","2015","Leveraging BIM Interoperability for UWB-Based WSN Planning"
"WOS:000346341900008","2015","BIM2MAR: An Efficient BIM Translation to Mobile Augmented Reality Applications"
"WOS:000380490000023","2015","An approach to enhancing the connection between BIM models and building energy simulation - HVAC systems in the loop"
"WOS:000361578000007","2015","Measuring the impact of BIM on labor productivity in a small specialty contracting enterprise through action-research"
"WOS:000215245400009","2015","Evaluating the Alignment of Organizational and Project Contexts for BIM Adoption: A Case Study of a Large Owner Organization"
"WOS:000352158000014","2015","Functional antagonism between pro-apoptotic BIM and anti-apoptotic BCL-XL in MYC-induced lymphomagenesis"
"WOS:000370957800062","2015","Study on BIM utilization for design improvement of infrastructure project"
"WOS:000358984800009","2015","MODEL STUDY OF DESIGN COMPONENTS FOR ENERGY-PERFORMANCE-BASED ARCHITECTURAL DESIGN USING BIM LOD 100"
"WOS:000361578000004","2015","Real time progress management: Re-engineering processes for cloud-based BIM in construction"
"WOS:000380488800030","2015","Prospects for the use of BIM in Poland and the Czech Republic - Preliminary research results"
"WOS:000344713800007","2015","Custom-Designed Structures and Facades with Parametric-Algorithmic BIM Systems: 1 Bligh Street, Green Star Rated High Rise Project, Sydney"
"WOS:000380490000017","2015","A graph-based prediction method for electrical wiring in old residential buildings as a part of BIM for Urban Mining purposes"
"WOS:000360772400021","2015","Connecting building component catalogues with BIM models using semantic technologies: an application for precast concrete components"
"WOS:000380490000007","2015","Development of baseline processes for sustainable and BIM building projects"
"WOS:000359820900094","2015","Loss of the pro-apoptotic BH3-only protein BIM results in increased beta cell mass in a mouse model of type 2 diabetes"
"WOS:000353848400005","2015","Appearance-based material classification for monitoring of operation-level construction progress using 4D BIM and site photologs"
"WOS:000380549300050","2015","CHALLENGE OF TEACHING BIM IN THE FIRST YEAR OF UNIVERSITY"
"WOS:000366119600026","2015","A novel prohibitin-binding compound induces the mitochondrial apoptotic pathway through NOXA and BIM upregulation"
"WOS:000358036902855","2015","Association of high BIM mRNA levels with longer survival in advanced gastric cancer."
"WOS:000359315800005","2015","Cloud-to-BIM-to-FEM: Structural simulation with accurate historic BIM from laser scans"
"WOS:000353848400001","2015","Extending BIM interoperability to preconstruction operations using geospatial analyses and semantic web services"
"WOS:000356732100011","2015","How Far Can BIM Reduce Information Asymmetry in the Australian Construction Context?"
"WOS:000371578506082","2015","MEK/ERK inhibitor GDC-0623 dephosphorylates and accumulates BIM that enables a synergistic apoptosis with the Bcl-xL antagonist, ABT-263, in mutant KRAS colorectal cancer cells"
"WOS:000361212600013","2015","A BIM BASED APPROACH FOR CONFIGURING BUILDINGS' OUTER ENVELOPE ENERGY SAVING ELEMENTS"
"WOS:000359445400008","2015","Contextualizing learning approaches which shape BIM for maintenance"
"WOS:000356107200001","2015","Automatic BIM component extraction from point clouds of existing buildings for sustainability applications"
"WOS:000366769500022","2015","An approach to combine progressively captured point clouds for BIM update"
"WOS:000380549300044","2015","A BIM TOOL FOR CARBON FOOTPRINT ASSESSMENT OF BUILDING DESIGN"
"WOS:000376283500010","2015","Construction management and design of infrastructure. BIM and CIM. New approaches and new opportunity for the engineer of tomorrow"
"WOS:000353376800111","2015","High Prevalence of the BIM Deletion Polymorphism in Young Female Breast Cancer in an East Asian Country"
"WOS:000380430700094","2015","Sustainable Design with BIM Facilitation in Project-based Learning"
"WOS:000363088800016","2015","Demystifying Construction Project Time-Effort Distribution Curves: BIM and Non-BIM Comparison"
"WOS:000350059500009","2015","Ontological inference of work item based on BIM data"
"WOS:000380490000018","2015","From BIM to life cycle information management in infrastructure"
"WOS:000358684200040","2015","The application of BIM technology in the construction of Hangzhou Zizhi tunnel"
"WOS:000411355200042","2015","Virtual BIM Testbeds The eRobotics Approach to BIM and Its Integration Into Simulation, Rendering, Virtual Reality and More"
"WOS:000364242300091","2015","Development of Kinematic 3D Laser Scanning System for Indoor Mapping and As-Built BIM Using Constrained SLAM"
"WOS:000346341900003","2015","Sociotechnical Systems Approach to BIM Implementation in a Multidisciplinary Construction Context"
"WOS:000375561900127","2015","The Application Research of BIM Technology in Energy Efficiency Evaluation About High-rise Building"
"WOS:000368021802063","2015","Cathepsin-Cleavable BIM BH3 Peptide Amphiphiles Are Potent Inducers of Cellular Apoptosis"
"WOS:000402646500056","2015","Barriers for BIM (Building Information Modeling) Adoption"
"WOS:000381088400026","2015","Research on Precast Concrete Structures with BIM Involving Information on Structural Details and Behaviors"
"WOS:000363644300001","2015","Case Study of Carbon Emissions from a Building's Life Cycle Based on BIM and Ecotect (Retracted article. See art no 2193505, 2017)"
"WOS:000380549300039","2015","DEVELOPMENT OF BUILDING INFORMATION MANAGEMENT SYSTEM USING BIM TOWARD STRATEGIC BUILDING OPERATION AND MAINTENANCE"
"WOS:000356639100003","2015","Project Management with BIM Add-on"
"WOS:000352378800013","2015","The Introduction of the BIM Concept in Civil Engineering Curriculum"
"WOS:000381088400020","2015","Green Building Materials Management Based on BIM Technology"
"WOS:000380437800042","2015","Coordination between Understanding Historic Buildings and BIM Modelling: A 3D-Output Oriented and typological Data Capture Method"
"WOS:000371578500007","2015","Quantitative assessment of BCL-2: BIM complexes as a pharmacodynamic marker for venetoclax (ABT-199)"
"WOS:000346986500009","2015","Lack of Association between the BIM Deletion Polymorphism and the Risk of Lung Cancer with and without EGFR Mutations"
"WOS:000358455300130","2015","Glucocorticoid-mediated co-regulation of RCAN1-1, E4BP4 and BIM in human leukemia cells susceptible to apoptosis"
"WOS:000372317300063","2015","Masonry Regions: A New Approach for the Representation of Masonry Walls in BIM Applications"
"WOS:000363185500068","2015","Knockout Serum Replacement Promotes Cell Survival by Preventing BIM from Inducing Mitochondrial Cytochrome C Release"
"WOS:000218623100009","2015","EFFECTS OF PERCEPTIONS ON BIM ADOPTION IN MALAYSIAN CONSTRUCTION INDUSTRY"
"WOS:000219180800004","2015","Legal risks incurred under the application of BIM in Taiwan"
"WOS:000380499900140","2015","Features of BIM Implementation Using Autodesk Software"
"WOS:000361212600004","2015","THE ASSESSMENT OF CONSTRUCTABILITY: BIM CASES"
"WOS:000348656200007","2015","Use of BIM approach to enhance construction interface management: a case study"
"WOS:000380490000025","2015","A comparison study on BIM and unconstructed knowledge at idea generation phase"
"WOS:000369434200008","2015","Key factors for the BIM adoption by architects: a China study"
"WOS:000370365101098","2015","HDAC Inhibitors Overcome New Generation EGFR-TKI-Resistance Caused by Homozygous BIM Polymorphism in EGFR Mutant Lung Cancer"
