"id","pubyear","title"
"WOS:000374760100006","2016","An Example of BIM Integrated into Architectural Curriculum"
"WOS:000384838900009","2016","BUILDING INFORMATION MODELLING (BIM) EDUCATIONAL FRAMEWORK FOR QUANTITY SURVEYING STUDENTS: THE MALAYSIAN PERSPECTIVE"
"WOS:000383946300133","2016","Information management in the application of BIM in construction. Stages of construction"
"WOS:000383113900050","2016","Adoption of Cloud Based Decision Support System for Building Information Modeling Software Selection"
"WOS:000372830700034","2016","Role of Building Information Modeling in Green Architecture"
"WOS:000401258400033","2016","Building Information Modeling as Assest Management Tool"
"WOS:000387531600084","2016","Achieving sustainable structural steel design by estimating fabrication labor cost based on BIM data"
"WOS:000386061100006","2016","An investigation of building information modelling functions in the Palestinian construction industry"
"WOS:000369951800024","2016","Suppression of BRD4 inhibits human hepatocellular carcinoma by repressing MYC and enhancing BIM expression"
"WOS:000387109100303","2016","Survival significance of BIM in cervical cancer"
"WOS:000378516700007","2016","Integration of BIM and GIS for Formal Representation of Walkability for Safe Routes to School Programs"
"WOS:000387531600019","2016","Integration of BIM in construction management education: an overview of Pakistani Engineering universities"
"WOS:000378549400014","2016","Potential Improvement of Building Information Modeling (BIM) Implementation in Malaysian Construction Projects"
"WOS:000390722100012","2016","A framework for the utilization of Building Management System data in building information models for building design and operation"
"WOS:000372952300017","2016","An Integrated BIM and cost estimating blended learning model - acceptance differences between experts and novice"
"WOS:000389279901003","2016","Legal Aspects Connected to the Use of BIM in the Danish Building Sector"
"WOS:000388458100185","2016","Application of BIM in Building Electrical Design"
"WOS:000389279904040","2016","Facility Sustainment Management System Automated Population from Building Information Models"
"WOS:000392694900001","2016","Adding Static and Dynamic Semantics to Building Information Models"
"WOS:000383213000004","2016","Generating two-dimensional schematic diagrams of mechanical, electrical, and plumbing systems from three-dimensional building information models"
"WOS:000390409300009","2016","A Study of Applying BIM Technique into Fire Disaster Investigation System"
"WOS:000404459600026","2016","Generation of serious games environments from BIM for a virtual reality crisis-management system"
"WOS:000393210100005","2016","Towards increased BIM usage for existing building interventions"
"WOS:000375711100010","2016","Building information modeling"
"WOS:000396453500011","2016","A REVIEW OF BUILDING INFORMATION MODELING PROTOCOLS, GUIDES AND STANDARDS FOR LARGE CONSTRUCTION CLIENTS"
"WOS:000385341800023","2016","ECONOMIC COMPARISON OF INDUSTRIALIZED BUILDING SYSTEM AND CONVENTIONAL CONSTRUCTION SYSTEM USING BUILDING INFORMATION MODELING"
"WOS:000404459600043","2016","Collaboration requirements and interoperability fundamentals in BIM based multi-disciplinary building design processes"
"WOS:000404459600021","2016","A versatile and extensible solution to the integration of BIM and energy simulation"
"WOS:000383223200105","2016","Identifying Critical Success Factors (CSFs) of Implementing Building Information Modeling (BIM) In Malaysian Construction Industry"
"WOS:000393210500004","2016","Practical challenges of BIM education"
"WOS:000371186800018","2016","FMTI Digital Planning and Construction Phased Plan for Execution of Building Information Modeling (BIM)"
"WOS:000388505300004","2016","Highway infrastructure and building information modelling in UK"
"WOS:000406035700041","2016","Augmented Reality for nDimensional Building Information Modelling Contextualization, Customization and Curation"
"WOS:000383131000006","2016","Structural Equation Model of Building Information Modeling Maturity"
"WOS:000378549400015","2016","Investigating the Potential of Delivering Employer Information Requirements in BIM Enabled Construction Projects in Qatar"
"WOS:000384838900016","2016","A METHODOLOGY FOR CONTRACTOR CLASH DETECTION USING BUILDING INFORMATION MODELLING ON COMMERCIAL CONSTRUCTION PROJECTS"
"WOS:000392739800063","2016","COMPLEMENTARITY OF HISTORIC BUILDING INFORMATION MODELLING AND GEOGRAPHIC INFORMATION SYSTEMS"
"WOS:000406035700068","2016","Utilization of Building Information Modeling (BIM) in Planning an Adaptive Reuse Project of a Traditional Malay House (TMH)"
"WOS:000392593700005","2016","ENERGY ANALYSIS OF WALL MATERIALS USING BUILDING INFORMATION MODELING (BIM) OF PUBLIC BUILDINGS IN THE TROPICAL CLIMATE COUNTRIES"
"WOS:000386718500024","2016","5D Building Information Modelling - A Practicability Review"
"WOS:000389279904025","2016","Building Information Modeling for Precast Construction: A Review of Research and Practice"
"WOS:000366771800002","2016","A financial decision making framework for construction projects based on 5D Building Information Modeling (BIM)"
"WOS:000366779700003","2016","Algorithms for automated generation of navigation models from building information models to support indoor map-matching"
"WOS:000387531600195","2016","Using BIM to Retrofit Existing Buildings"
"WOS:000387731800055","2016","Application of the BIM Technology in the HVAC Design for an Office Building in Nanjing"
"WOS:000381411000006","2016","Adoption of BIM by architectural firms in India: technology-organization-environment perspective"
"WOS:000378863600007","2016","Case Study of BIM and Cloud-Enabled Real-Time RFID Indoor Localization for Construction Management Applications"
"WOS:000380000500009","2016","An Analysis of BIM Web Service Requirements and Design to Support Energy Efficient Building Lifecycle"
"WOS:000390886600001","2016","Design for safety: theoretical framework of the safety aspect of BIM system to determine the safety index"
"WOS:000385790700048","2016","DEVELOPMENT OF THE INTEGRATED MANAGEMENT ENVIRONMENT OF BIM PROPERTY FOR BIM-BASED SUSTAINABLE DESIGN"
"WOS:000380374500006","2016","DEVELOPING CONSTRUCTION DEFECT MANAGEMENT SYSTEM USING BIM TECHNOLOGY IN QUALITY INSPECTION"
"WOS:000404459600050","2016","Necessary conditions for the accountable inclusion of dynamic representations of inhabitants in building information models"
"WOS:000387596200007","2016","Association of BIM Deletion Polymorphism and BIM-gamma RNA Expression in NSCLC with EGFR Mutation"
"WOS:000366744000002","2016","Evaluation of Different Features for Matching Point Clouds to Building Information Models"
"WOS:000387531600105","2016","Comparing Building Information Modeling Skills of Project Managers and BIM Managers based on Social Media Analysis"
"WOS:000385478200003","2016","Framework for Sustainable Low-Income Housing Projects Using Building Information Modeling"
"WOS:000404459600078","2016","Integrating BIM and agent-based modelling for construction operational optimization-a LBS approach"
"WOS:000366650000019","2016","Contractors' Transformation Strategies for Adopting Building Information Modeling"
"WOS:000375699000003","2016","Ruxolitinib synergizes with DMF to kill via BIM plus BAD-induced mitochondrial dysfunction and via reduced SOD2/TRX expression and ROS"
"WOS:000370524700002","2016","The apoptotic effect of simvastatin via the upregulation of BIM in nonsmall cell lung cancer cells"
"WOS:000392208100237","2016","Guidelines for Building Information Modeling (BIM) Performance Improvement in the EPC industry"
"WOS:000381529400037","2016","Cost-effective energy saving measures based on BIM technology: Case study at National Taiwan University"
"WOS:000376441400010","2016","Survey: Common Knowledge in BIM for Facility Maintenance"
"WOS:000391718500042","2016","Schedule Management in Underground Municipal Pipe Network Construction Based on BIM Technology"
"WOS:000376698600021","2016","Construction risk knowledge management in BIM using ontology and semantic web technology"
"WOS:000404459600065","2016","A review of resource based view in the construction industry: A BIM case as a strategic resource"
"WOS:000377706300019","2016","Virtual Plan-Design-Build for Capstone Projects in the School of Architecture: CM & BIM Studios in Five-Year B.Arch. Program"
"WOS:000389147200014","2016","Exploring the Cognitive Structure and Quality Elements: Building Information Modeling Education in Civil Engineering and Management"
"WOS:000383266600072","2016","Application Research of BIM Technology in Computer Aided Design of Building Foundation"
"WOS:000404459600016","2016","Seamless integration of common data environment access into BIM authoring applications: The BIM integration framework"
"WOS:000378862000024","2016","Slim BIM Charts for Rapidly Visualizing and Quantifying Levels of BIM Adoption and Implementation"
"WOS:000386922500127","2016","Innovative Approach to the Substation Design using Building Information Modeling (BIM) Technology"
"WOS:000371688200006","2016","Closure to ""State of Practice of Building Information Modeling in the Electrical Construction Industry"" by Awad S. Hanna, Michael Yeutter, and Diane G. Aoun"
"WOS:000369951800043","2016","The BIM deletion polymorphism: A paradigm of a permissive interaction between germline and acquired TKI resistance factors in chronic myeloid leukemia"
"WOS:000392593700023","2016","REVIEWING THE USEFULNESS OF BIM ADOPTION IN IMPROVING SAFETY ENVIRONMENT OF CONSTRUCTION PROJECTS"
"WOS:000404459600063","2016","Using BIM to support simulation of compliant building evacuation"
"WOS:000384838900015","2016","PEDAGOGY AND ASSESSMENT OF STUDENT LEARNING IN BIM AND SUSTAINABLE DESIGN AND CONSTRUCTION"
"WOS:000374581900101","2016","Research on the Integration of Lean Construction and BIM and a Case Study in Shanghai Tower Project"
"WOS:000392717500001","2016","Networks for Building Information Models BIM, Interoperability and Co-simulation"
"WOS:000389766400033","2016","Object Levels and Data Structure of Building Information Modeling in Historic Preservation"
"WOS:000384838900014","2016","LASER SCANNING TECHNOLOGY AND BIM IN CONSTRUCTION MANAGEMENT EDUCATION"
"WOS:000389279901019","2016","Integrating BIM and Project Schedule Information Using Semantic Web Technology"
"WOS:000368062000014","2016","The BH3-only protein BIM contributes to late-stage involution in the mouse mammary gland"
"WOS:000391649800064","2016","APPLICATION THE BUILDING INFORMATION MODELING (BIM) SOFTWARE IN THE CLIMATE CHANGE-ORIENTED URBAN DESIGN"
"WOS:000384470700019","2016","The outlook of building information modeling for sustainable development"
"WOS:000385298900036","2016","Developing BIM Culture in a University Past and Future Steps"
"WOS:000386718500016","2016","How can BIM support Construction Safety Management? Development of SIM"
"WOS:000383825600025","2016","Ten questions concerning building information modelling"
"WOS:000384851600007","2016","Implementation of an interoperable process to optimise design and construction phases of a residential building: A BIM Pilot Project"
"WOS:000399133200048","2016","Toward Automatic Review of building energy efficiency based on Building Information Modeling"
"WOS:000393315900036","2016","Research on Building Information Transfer Mode Based on BIM Technology"
"WOS:000390843800126","2016","Analysis on the CAD and BIM Techniques and the Applications on Construction Engineering under the Collaborative Research Background and Evolution"
"WOS:000387566500029","2016","Building Information Modeling (BIM) Use in Turkish Construction Industry"
"WOS:000392751900064","2016","Best Practice to realize applications for the virtual and interactive fruition of architectural and archeological structural BIM models and design objects"
"WOS:000386718500025","2016","Irregular Shaped Building Design Optimization with Building Information Modelling"
"WOS:000402955904106","2016","ASSESSING THE EFFECTIVENESS OF TEACHING AND LEARNING METHODS FOR BUILDING INFORMATION MODELLING (BIM) MODULE"
"WOS:000369501100023","2016","An Algorithm to Translate Building Topology in Building Information Modeling into Object-Oriented Physical Modeling-Based Building Energy Modeling"
"WOS:000387531600159","2016","Utilizing BIM and Carbon Estimating Methods for Meaningful Data Representation"
"WOS:000387502700091","2016","The Implementation of Geotechnical Data Into the BIM Process"
"WOS:000383150200012","2016","Extending Building Information Models Semiautomatically Using Semantic Natural Language Processing Techniques"
"WOS:000384707800003","2016","Application of MCDM and BIM for Evaluation of Asset Redevelopment Solutions"
"WOS:000392263700086","2016","Exploiting Internet of Things and Building Information Modeling Framework for Management of Cognitive Buildings"
"WOS:000384838900004","2016","SURVEYING THE EXTENT AND USE OF 4D BIM IN THE UK"
"WOS:000366779700012","2016","Building information modeling-based integration of MEP layout designs and constructability"
"WOS:000404459600066","2016","Building information modeling in use: How to evaluate the return on investment?"
"WOS:000386361800010","2016","Comparative Analysis on the Adoption and Use of BIM in Road Infrastructure Projects"
"WOS:000383912700034","2016","Cooperation Issue in BIM Application in China and Its Solution"
"WOS:000386114400004","2016","Precast workflow productivity measurement through BIM adoption"
"WOS:000389279904021","2016","Automated Recognition of Unlabeled Items in BIM Models"
"WOS:000383946300132","2016","Information management in the application of BIM in construction. The roles and functions of the participants of the construction process"
"WOS:000383946300082","2016","Decision Making with use of Building Information Modeling"
"WOS:000391181200003","2016","Switching to nilotinib in patients with chronic myeloid leukemia in chronic phase with molecular suboptimal response to frontline imatinib: SENSOR final results and BIM polymorphism substudy"
"WOS:000369548800009","2016","Paxillin confers resistance to tyrosine kinase inhibitors in EGFR-mutant lung cancers via modulating BIM and Mcl-1 protein stability"
"WOS:000386718500001","2016","Review on Application of Building Information Modelling in Interior Design Industry"
"WOS:000404459600051","2016","Methodology for tracking BIM benefits on project level"
"WOS:000368206700047","2016","Calculation of a building's life cycle carbon emissions based on Ecotect and building information modeling"
"WOS:000373750300010","2016","Computational geometry in the context of building information modeling"
"WOS:000401904700065","2016","Integrating Building Information Modeling with Augmented Reality for Interdisciplinary Learning"
"WOS:000389279905003","2016","Role of BIM and 3D Laser Scanning on Job Sites from the Perspective of Construction Project Management Personnel"
"WOS:000389800900005","2016","A Framework for Improving Collaboration Patterns in BIM Projects"
"WOS:000373334000215","2016","The Analysis and Application of BIM Technology in Design of Steel Structure Joints"
"WOS:000404459600044","2016","Technical challenges and approaches to transfer building information models to building energy"
"WOS:000389377400018","2016","Key Factors Affecting BIM Adoption in China Based on TOE&RC"
"WOS:000386718500050","2016","A CMMS Expert using BIM for IBS Building Maintenance"
"WOS:000386446400003","2016","Building information modeling utilization for optimizing milling quantity and hot mix asphalt pavement overlay quality"
"WOS:000386718500058","2016","The Rise Of BIM in Malaysia And Its Impact Towards Quantity Surveying Practices"
"WOS:000402984700062","2016","Light Pollution and BIM Application"
"WOS:000390695300005","2016","Bridging the gap: bringing BIM to construction workers"
"WOS:000392785700060","2016","Process Framework of Information Modeling for BIM Execution Planning"
"WOS:000374868100005","2016","Preparation of Synthetic As-Damaged Models for Post-Earthquake BIM Reconstruction Research"
"WOS:000382793700005","2016","Towards generation of as-damaged BIM models using laser-scanning and as-built BIM: First estimate of as-damaged locations of reinforced concrete frame members in masonry infill structures"
"WOS:000399405600013","2016","ARCHAEOBIM: FROM EXCAVATION TO BUILDING INFORMATION MODELING OF A BURIED STRUCTURE. THE CASE OF TUSCANY TEMPLE OF UNI IN MARZABOTTO"
"WOS:000405512400101","2016","A BIM and Ontology-based Intelligent Application Framework"
"WOS:000384107700008","2016","RAG-induced DNA lesions activate proapoptotic BIM to suppress lymphomagenesis in p53-deficient mice"
"WOS:000381994500113","2016","Building Information Modeling as a Process of Systemic Changes for Collaborative Education in Higher Institution"
"WOS:000389604600030","2016","3D visualization for building information models based upon IFC and WebGL integration"
"WOS:000384891300007","2016","GREEN BUILDING AND BIODIVERSITY: FACILITATING BIRD FRIENDLY DESIGN WITH BUILDING INFORMATION MODELS"
"WOS:000390722200015","2016","Applying building information modeling to integrate schedule and cost for establishing construction progress curves"
"WOS:000386718500092","2016","Holistic BIM Adoption and Diffusion in Malaysia"
"WOS:000389617000026","2016","Interaction between Lean Construction and the working method BIM using the example of application of visualization and modelling of the construction process"
"WOS:000413352500005","2016","Information technology and safety Integrating empirical safety risk data with building information modeling, sensing, and visualization technologies"
"WOS:000388289100023","2016","Research on Integration of Digital Graphic and Information in Building Information Modeling"
"WOS:000389940601263","2016","Novel biomarkers for VEGFR inhibitors in metastatic renal cell carcinoma: BIM expression, and germline polymorphisms of BIM and PIK3R1"
"WOS:000390603700003","2016","OPTIMIZING ENERGY CONSUMPTION IN BUILDING DESIGNS USING BUILDING INFORMATION MODEL (BIM)"
"WOS:000386131600010","2016","Analysis of Uncertainty in a Middle-Cost Device for 3D Measurements in BIM Perspective"
"WOS:000382460500013","2016","Real-time PCR assay with high resolution melting for EGFR and BIM mutation of lung cancer"
"WOS:000384126800012","2016","Middleware for Translating Urban GIS Information for Building a Design Society Via General BIM Tools"
"WOS:000386371100018","2016","Interpreted Information Exchange: Systematic Approach for BIM to Engineering Analysis Information Transformations"
"WOS:000395476700007","2017","VDI-Coordination Group ""Building Information Modeling"" (KK-BIM)"
"WOS:000398563900011","2017","Field Study on the Connection between BIM and Daily Work Orders"
"WOS:000412066700142","2017","Overcoming imatinib resistance conferred by the BIM deletion polymorphism in chronic myeloid leukemia with splice-switching antisense oligonucleotides"
"WOS:000398567100002","2017","Exploratory cohort study and meta-analysis of BIM deletion polymorphism in patients with epidermal growth factor receptor-mutant non-small-cell lung cancer treated with epidermal growth factor receptor tyrosine kinase inhibitors"
"WOS:000414218800002","2017","A social network perspective of building information modelling in Greek construction projects"
"WOS:000391899200043","2017","Computational Building Information Modelling for construction waste management: Moving from rhetoric to reality"
"WOS:000400227200074","2017","Application of nD BIM Integrated Knowledge-based Building Management System (BIM-IKBMS) for inspecting post-construction energy efficiency"
"WOS:000399729200001","2017","Case Study of Carbon Emissions from a Building's Life Cycle Based on BIM and Ecotect (Retraction of Vol 2015, art no 954651, 2015)"
"WOS:000412612100012","2017","A method for clustering unlabeled BIM objects using entropy and TF-IDF with RDF encoding"
"WOS:000409249800014","2017","Leveraging BIM for digital built environment asset management"
"WOS:000418658300013","2017","Integration of BIM and LCA: Evaluating the environmental impacts of building materials at an early stage of designing a typical office building"
"WOS:000417049600002","2017","Implementation of level 2 Building Information Modelling strategy for asset procurement"
"WOS:000397700600017","2017","Building Information Modeling (BIM) Collaboration from the Structural Engineering Perspective"
"WOS:000392767400050","2017","The relation of perceived benefits and organizational supports to user satisfaction with building information model (BIM)"
"WOS:000395221400003","2017","JavaScript Object Notation (JSON) data serialization for IFC schema in web-based BIM data exchange"
"WOS:000411533400022","2017","Building Information Modeling enabled Cascading Formwork Management Tool"
"WOS:000417848800001","2017","Bilateral comparison of 1 ohm and 10 k ohm standards (ongoing BIPM key comparisons BIPM.EM-K13.a and 13.b) between the BIM (Bulgaria) and the BIPM"
"WOS:000415083000093","2017","EZH2 and histone deacetylase inhibitors induce apoptosis in triple negative breast cancer cells by differentially increasing H3 Lys(27) acetylation in the BIM gene promoter and enhancers"
"WOS:000404967600007","2017","Putting BIM at the Heart of a Small Practice"
"WOS:000416087900214","2017","Construction of green building material management system based on BIM Technology"
"WOS:000405993100383","2017","The Application of BIM Technology in Simulation Modeling of Concrete Dam Construction"
"WOS:000407339200003","2017","ASXL1 and BIM germ line variants predict response and identify CML patients with the greatest risk of imatinib failure"
"WOS:000403723700020","2017","Innovative Capability of Building Information Modeling in Construction Design"
"WOS:000418465300139","2017","Integrated Application of BIM and GIS: An Overview"
"WOS:000417342700004","2017","Measurement of Construction BIM Value Based on a Case Study of a Large-Scale Building Project"
"WOS:000398636300002","2017","The INFRABIM maturity metric - formal assessment of the maturity of BIM pilot projects"
"WOS:000411952100014","2017","Integration of Augmented Reality and Virtual Reality in Building Information Modeling: The Next Frontier in Civil Engineering Education"
"WOS:000399894800007","2017","Image-Based Technologies for Constructing As-Is Building Information Models for Existing Buildings"
"WOS:000399848300002","2017","Identifying potential opportunities of building information modeling for construction and demolition waste management and minimization"
"WOS:000404058900072","2017","The Role of BIM in Simplifying Construction Permits in Kuwait"
"WOS:000401218900010","2017","Bibliometric analysis and review of Building Information Modelling literature published between 2005 and 2015"
"WOS:000405536700001","2017","Object composite query method using IFC and LandXML based on BIM linkage model (vol 76, pg 14, 2017)"
"WOS:000405329900005","2017","Design coordination strategies in a 2D and BIM mixed-project environment: social dynamics and productivity"
"WOS:000405992100132","2017","Research and Application of BIM Technology in the Design of Prefabricated and Assembled Concrete Structures"
"WOS:000416779300032","2017","Working with Open BIM Standards to Source Legal Spaces for a 3D Cadastre"
"WOS:000414664000005","2017","Spoken dialogue BIM systems - an application of big data in construction"
"WOS:000412761900002","2017","A REVIEW OF SPECIALIST ROLE DEFINITIONS IN BIM GUIDES AND STANDARDS"
"WOS:000390516100016","2017","Potential of big visual data and building information modeling for construction performance analytics: An exploratory study"
"WOS:000398537700012","2017","Dynamics of Project-Based Collaborative Networks for BIM Implementation: Analysis Based on Stochastic Actor-Oriented Models"
"WOS:000414457800068","2017","From Point Clouds to Building Information Models: 3D Semi-Automatic Reconstruction of Indoors of Existing Buildings"
"WOS:000404873600082","2017","A causal model of BIM adoption in the Thai architectural and engineering design industry"
"WOS:000405314300089","2017","An Investigation of the Latent Barriers to BIM Adoption and Development"
"WOS:000404967900001","2017","Design Strategy of a Compact Unglazed Solar Thermal Facade (STF) for Building Integration Based on BIM Concept"
"WOS:000408058600003","2017","Impacts of building information modeling (BIM) implementation on design and construction performance: a resource dependence theory perspective"
"WOS:000418559100071","2017","A Systematic Method of Integrating BIM and Sensor Technology for Sustainable Construction Design"
"WOS:000410159800237","2017","Index Cost Estimate Based BIM Method - Computational Example for Sports Fields"
"WOS:000404967600017","2017","ADVANCED ENGINEERING WITH BUILDING INFORMATION MODELLING Establishing Flexible Frameworks for the Design and Documentation of Complex Buildings"
"WOS:000409249800015","2017","The INNOVance BIM library approach"
"WOS:000398636300003","2017","Building Information Modeling - implementation within structural design"
"WOS:000405536700030","2017","Multiple representation approach to achieve high-performance spatial queries of 3D BIM data using a relational database"
"WOS:000410909300004","2017","Overview and problems of BIM implementation in Japan"
"WOS:000410703700028","2017","Phase I study of combined therapy with vorinostat and gefitinib to treat BIM deletion polymorphism-associated resistance in EGFR-mutant lung cancer (VICTROY-J) : a study protocol"
"WOS:000403778000005","2017","A LITERATURE REVIEW OF THE FACTORS LIMITING THE APPLICATION OF BIM IN THE CONSTRUCTION INDUSTRY"
"WOS:000413619300006","2017","Sociocultural sustainability in green building information modeling"
"WOS:000404258300014","2017","A METHOD TO PREDICT CHANGE PROPAGATION WITHIN BUILDING INFORMATION MODEL"
"WOS:000417353400008","2017","An Assessment of Benefits of Using BIM on an Infrastructure Project"
"WOS:000398622400023","2017","CAD-GIS BIM Integration-Case Study of Banja Luka City Center"
"WOS:000416978300010","2017","Analysis on the Application of BIM Technology in Office Building Design and Property Management"
"WOS:000413607600025","2017","BIMSL: A generic approach to the integration of building information models with real-time sensor data"
"WOS:000392355800007","2017","Toward automatic generation of 3D steel structures for building information modelling"
"WOS:000412842600015","2017","Collaborative BIM environment as a support to conflict analysis in building design"
"WOS:000416092700068","2017","Exploration of Factors in Preparing Building Information Model (BIM) Technology for Large-scale Development Projects via a Focus Group Study"
"WOS:000394689700005","2017","Building Information Modelling for High-rise Land Administration"
"WOS:000415706200028","2017","Framework for productivity and safety enhancement system using BIM in Singapore"
"WOS:000415706200016","2017","Building information modelling for facility management: are we there yet?"
"WOS:000410252702177","2017","The Utilization of Building Information Modeling In Nigerian Construction Industry: Challenges and Prospects"
"WOS:000400256000021","2017","The Implementation of Building Information Modeling Technology in University Teaching: The Case of the Polytechnic University of Madrid"
"WOS:000406399800090","2017","PARAMETRIC MODELLING OF AS-BUILT BEAM FRAMED STRUCTURE IN BIM ENVIRONMENT"
"WOS:000398537700013","2017","Critical Success Factors of Building Information Modeling Implementation"
"WOS:000413305000006","2017","A cost-plus estimating framework for BIM related design and engineering services"
"WOS:000406796900008","2017","Amplifying the practicality of contemporary building information modelling (BIM) implementations for New Zealand green building certification (Green Star)"
"WOS:000405536700006","2017","Formulating project-level building information modeling evaluation framework from the perspectives of organizations: A review"
"WOS:000404873600053","2017","Sustainability assessment through green BIM for environmental, social and economic efficiency"
"WOS:000405993100331","2017","A study of effective application of BIM technology in green building"
"WOS:000405314300034","2017","Research on the Application of BIM Technology in Tunnel Project Construction"
"WOS:000397269300007","2017","Framework of Automated Construction-Safety Monitoring Using Cloud-Enabled BIM and BLE Mobile Tracking Sensors"
"WOS:000405992100255","2017","Research on the Application of BIM Technology in Computer Aided Architectural Design"
"WOS:000417470500104","2017","NICLOSAMIDE INHIBITS CELL PROLIFERATION AND INDUCES APOPTOSIS IN HEPATOCELLULAR CARCINOMA CELLS VIA THE UPREGULATION OF BIM AND THE DOWNREGULATION OF MCL-1 AND SURVIVIN"
"WOS:000400798700006","2017","Construction of Bridges with BIM Innovative Planning Methods with many Opportunities"
"WOS:000407982400116","2017","Fireground location understanding by semantic linking of visual objects and building information models"
"WOS:000404057500002","2017","Open BIM Workflow in Project Processes"
"WOS:000411622100022","2017","Analysis of the environmental sustainability of buildings using BIM (Building Information Modeling) methodology"
"WOS:000405747800008","2017","The Barbados Insulin Matters (BIM) study: Barriers to insulin therapy among a population-based sample of people with type 2 diabetes in the Caribbean island of Barbados"
"WOS:000404967600012","2017","Collaborative Design Combining Computer-Aided Geometry Design and Building Information Modelling"
"WOS:000403090900007","2017","Implementation Trends for Rainwater-Harvesting Technologies and Strategies and Their Relationship with Building Information Modeling"
"WOS:000413957500001","2017","Challenges when implementing BIM for industry change"
"WOS:000407337700009","2017","Empirical Study of BIM Implementation-Based Perceptions among Chinese Practitioners"
"WOS:000413607600014","2017","Automated seismic design of non-structural elements with building information modelling"
"WOS:000417342700002","2017","Exploring the Influence of System Quality, Information Quality, and External Service on BIM User Satisfaction"
"WOS:000403330000030","2017","Histone Deacetylase 3 Inhibition Overcomes BIM Deletion Polymorphism-Mediated Osimertinib Resistance in EGFR-Mutant Lung Cancer"
"WOS:000403635900021","2017","Spatiotemporal analysis and visualization of power consumption data integrated with building information models for energy savings"
"WOS:000416097700027","2017","The Application of BIM Technology in Reconstruction of a Basement"
"WOS:000405993100098","2017","The Application of BIM Technology in Prefabricated Assembly Concrete Structure Design"
"WOS:000413607600031","2017","A simplified relational database schema for transformation of BIM data into a query-efficient and spatially enabled database"
"WOS:000414664000007","2017","Leveraging BIM and Big Data to deliver well maintained highways"
"WOS:000403859800010","2017","Self-corrective knowledge-based hybrid tracking system using BIM and multimodal sensors"
"WOS:000406862400771","2017","Pro-apoptotic protein BIM influences PD-L1 expression in melanoma"
"WOS:000418650000001","2017","Building information modeling in construction conflict management"
"WOS:000393741800005","2017","Metric-based BIM implementation assessment: a review of research and practice"
"WOS:000395584500007","2017","Yield-to-BIM: impacts of BIM maturity on project performance"
"WOS:000415706200006","2017","The adoption of 4D BIM in the UK construction industry: an innovation diffusion approach"
"WOS:000413890300002","2017","New Guideline Project Building Information Modeling"
"WOS:000406574100009","2017","DATA INTEROPERABILITY ASSESSMENT THOUGH IFC FOR BIM IN STRUCTURAL DESIGN - A FIVE-YEAR GAP ANALYSIS"
"WOS:000406700200203","2017","Multidisciplinary Energy Assessment of Tertiary Buildings: Automated Geomatic Inspection, Building Information Modeling Reconstruction and Building Performance Simulation"
"WOS:000405536700024","2017","Macro BIM adoption: Comparative market analysis"
"WOS:000417153000006","2017","Opportunities for Using Building Information Modeling to Improve Worker Safety Performance"
"WOS:000418450200006","2017","Assessing Risks Associated with BIM Adoption: An Empirical Study in China"
"WOS:000397237300002","2017","The application and barriers of BIM in sustainable building design"
"WOS:000393677100007","2017","Benchmark Alberta's architectural, engineering, and construction industry knowledge of building information modelling (BIM)"
"WOS:000410919400161","2017","Analysis of the adoption rate of Building Information Modeling [BIM] and its Return on Investment [ROI]"
"WOS:000406779600033","2017","Integrating BIM and new rules of measurement for embodied energy and CO2 assessment"
"WOS:000394013000001","2017","An Advanced Process of Condensation Performance Evaluation by BIM Application"
"WOS:000405993200186","2017","Research on Automatic Generation of BIM Schedule Based on Genetic Algorithm"
"WOS:000397059800008","2017","From structure from motion to historical building information modeling: populating a semantic -aware library of architectural elements"
"WOS:000404607800075","2017","The Application of BIM Technology in Building Construction Quality Management and Talent Training"
"WOS:000418450200040","2017","Study on the Application of BIM Energy Analysis Technology in Architectural Design"
"WOS:000405992300086","2017","Virtual construction method and application of building construction process based on BIM technology"
"WOS:000393741800004","2017","Using a change control system and building information modelling to manage change in design"
"WOS:000412959600043","2017","The promise of BIM for improving building performance"
"WOS:000400983700015","2017","Digital Planning and Building: Open BIM or Closed BIM?"
"WOS:000395726300060","2017","A mixed review of the adoption of Building Information Modelling (BIM) for sustainability"
"WOS:000405992100291","2017","Green Building Design Based on Building Information Modeling Technology"
"WOS:000414107200040","2017","Machine-code functions in BIM for cost-effective high-quality buildings"
"WOS:000415630600003","2017","System dynamics modelling for BIM adoption in Thai architectural and engineering design industry"
"WOS:000404967903136","2017","Modeling algae powered neighborhood through GIS and BIM integration"
"WOS:000404283700125","2017","A systematic review and meta-analysis of individual patient data on the impact of the BIM deletion polymorphism on treatment outcomes in epidermal growth factor receptor mutant lung cancer"
"WOS:000412252400016","2017","Integrating 4D thermal information with BIM for building envelope thermal performance analysis and thermal comfort evaluation in naturally ventilated environments"
"WOS:000398974500003","2017","Assessment of energy utilization and leakages in buildings with building information model energy"
"WOS:000416482400009","2017","How Industry 4.0 and BIM are Shaping the Future of the Construction Environment"
"WOS:000405992300243","2017","The Application Research on BIM Technology in Road and Bridge Projects in the Western Yunnan Area"
"WOS:000410919400140","2017","The use of BIM technology in the process of analyzing the increased effort of structural elements"
"WOS:000401395000084","2017","Building Information Modelling (BIM) uptake: Clear benefits, understanding its implementation, risks and challenges"
